,Example name,#reads,Annealing time $(\mu s)$,Annealing sampling time $(s)$,Success prob,TTS
246,hypergraph_not_selfdual_2025_09_29_18_45_23_6_0,15000,20,1.8448799999999999,0.05533333333333333,0.009950241990990441
247,hypergraph_not_selfdual_2025_09_29_18_46_29_9_0,15000,5,1.9840600000000004,0.0016,0.38040093588626556
248,hypergraph_not_selfdual_2025_09_29_18_46_39_9_0,15000,5,2.0062,0.0019333333333333333,0.318274435077721
249,hypergraph_not_selfdual_2025_09_29_18_45_27_8_0,15000,100,3.43056,0.0030666666666666668,0.34291469899249516
250,hypergraph_not_selfdual_2025_09_29_18_45_51_5_0,15000,20,1.7262199999999999,0.12613333333333332,0.003930720677220007
251,hypergraph_not_selfdual_2025_09_29_18_45_36_7_1,15000,5,1.6963599999999999,0.012333333333333333,0.04196623077390834
252,hypergraph_not_selfdual_2025_09_29_18_46_07_8_0,15000,100,3.00152,0.0052,0.17675052130244998
253,hypergraph_not_selfdual_2025_09_29_18_45_25_7_0,15000,5,1.82554,0.0148,0.03758809259022912
254,hypergraph_not_selfdual_2025_09_29_18_46_19_9_0,15000,5,2.1057,0.0018,0.35882877199564756
255,hypergraph_not_selfdual_2025_09_29_18_46_06_7_1,15000,200,4.45082,0.012933333333333333,0.10496881508910301
256,hypergraph_not_selfdual_2025_09_29_18_45_49_9_0,15000,100,3.40434,0.0056,0.18611460479688102
257,hypergraph_not_selfdual_2025_09_29_18_45_50_9_1,15000,100,3.2525000000000004,0.0009333333333333333,1.0693803615206903
258,hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,15000,200,4.307600000000001,0.013333333333333334,0.09852343512516915
259,hypergraph_not_selfdual_2025_09_29_18_45_47_8_0,15000,200,4.59756,0.0024666666666666665,0.5715249374253012
260,hypergraph_not_selfdual_2025_09_29_18_45_30_9_1,15000,100,3.5379000000000005,0.008333333333333333,0.12979720763997005
261,hypergraph_not_selfdual_2025_09_29_18_46_53_6_0,15000,100,2.7701400000000005,0.0316,0.0264859228026585
262,hypergraph_not_selfdual_2025_09_29_18_45_39_9_0,15000,5,1.9207999999999998,0.0016,0.36827218816484314
263,hypergraph_not_selfdual_2025_09_29_18_45_56_7_1,15000,5,1.66602,0.020533333333333334,0.024653455388515405
264,hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,15000,200,4.48464,0.0138,0.09908066630839756
265,hypergraph_not_selfdual_2025_09_29_18_45_59_9_0,15000,5,1.8138399999999997,0.0005333333333333334,1.0438517767829496
266,hypergraph_not_selfdual_2025_09_29_18_46_08_8_1,15000,5,1.6509599999999998,0.002533333333333333,0.19982413929876497
267,hypergraph_not_selfdual_2025_09_29_18_45_56_7_1,15000,20,1.8791799999999999,0.0134,0.042765332937183376
268,hypergraph_not_selfdual_2025_09_29_18_45_39_9_0,15000,20,1.9903600000000001,0.0019333333333333333,0.31576149167644946
269,hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,15000,5,1.21632,0.9948666666666667,7.083156978695617e-05
270,hypergraph_not_selfdual_2025_09_29_18_46_40_9_1,15000,5,2.09414,0.0034,0.1887738667909139
271,hypergraph_not_selfdual_2025_09_29_18_45_30_9_1,15000,20,2.3695399999999998,0.006866666666666667,0.10557890234311862
272,hypergraph_not_selfdual_2025_09_29_18_46_37_8_0,15000,100,3.2347000000000006,0.0102,0.09686433223498256
273,hypergraph_not_selfdual_2025_09_29_18_45_37_8_0,15000,100,2.92468,0.0048,0.18661525638279777
274,hypergraph_not_selfdual_2025_09_29_18_46_03_6_0,15000,200,4.7092,0.025666666666666667,0.055602984722121336
275,hypergraph_not_selfdual_2025_09_29_18_46_16_7_1,15000,5,1.45082,0.018333333333333333,0.024072142303761427
276,hypergraph_not_selfdual_2025_09_29_18_45_53_6_0,15000,100,3.35514,0.0248,0.04101773258504782
277,hypergraph_not_selfdual_2025_09_29_18_46_57_8_0,15000,5,1.2837200000000002,0.9930666666666667,7.927655163875307e-05
278,hypergraph_not_selfdual_2025_09_29_18_46_16_7_1,15000,20,1.8851,0.012333333333333333,0.04663546749032906
279,hypergraph_not_selfdual_2025_09_29_18_46_33_6_0,15000,5,1.5043800000000003,0.025466666666666665,0.017904008015999076
280,hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,15000,20,1.68018,0.03386666666666667,0.014971930277421329
281,hypergraph_not_selfdual_2025_09_29_18_46_50_9_1,15000,100,3.4814399999999996,0.0027333333333333333,0.39050493766996364
282,hypergraph_not_selfdual_2025_09_29_18_46_08_8_1,15000,100,2.9800400000000002,0.0036666666666666666,0.24906210981449722
283,hypergraph_not_selfdual_2025_09_29_18_46_18_8_1,15000,200,4.69734,0.010933333333333333,0.13118035512581738
284,hypergraph_not_selfdual_2025_09_29_18_46_23_6_0,15000,200,4.43244,0.0304,0.04407956059490004
285,hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,15000,5,1.35534,0.11393333333333333,0.0034399317081280135
286,hypergraph_not_selfdual_2025_09_29_18_45_36_7_1,15000,20,1.9141999999999997,0.014866666666666667,0.039235545950817234
287,hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,15000,100,2.79054,0.12413333333333333,0.006463847506158104
288,hypergraph_not_selfdual_2025_09_29_18_45_47_8_0,15000,100,3.07166,0.003533333333333333,0.2664247527810634
289,hypergraph_not_selfdual_2025_09_29_18_45_35_7_0,15000,100,3.095,0.011066666666666667,0.08538547494223968
290,hypergraph_not_selfdual_2025_09_29_18_45_37_8_0,15000,20,1.9552,0.002266666666666667,0.2645241271263661
291,hypergraph_not_selfdual_2025_09_29_18_45_31_5_0,15000,20,1.5680600000000002,0.11386666666666667,0.003982304328852807
292,hypergraph_not_selfdual_2025_09_29_18_45_57_8_0,15000,20,1.30208,0.9968666666666667,6.933351605040791e-05
293,hypergraph_not_selfdual_2025_09_29_18_45_26_7_1,15000,5,1.6380400000000002,0.03626666666666667,0.01361364498314284
294,hypergraph_not_selfdual_2025_09_29_18_46_11_5_0,15000,5,1.3618,0.11766666666666667,0.003339751808890529
295,hypergraph_not_selfdual_2025_09_29_18_45_45_7_0,15000,5,1.6519400000000002,0.0126,0.03999701863824237
296,hypergraph_not_selfdual_2025_09_29_18_46_35_7_0,15000,20,1.56976,0.9968666666666667,8.358701474201918e-05
297,hypergraph_not_selfdual_2025_09_29_18_46_41_5_0,15000,200,4.019139999999999,0.9987333333333334,0.00018495784632993853
298,hypergraph_not_selfdual_2025_09_29_18_45_33_6_0,15000,100,2.91062,0.021466666666666665,0.041178607405597874
299,hypergraph_not_selfdual_2025_09_29_18_46_21_5_0,15000,200,4.2171400000000006,0.1162,0.01048140223429149
300,hypergraph_not_selfdual_2025_09_29_18_46_31_5_0,15000,20,1.6826800000000002,0.1304,0.0036973566177052404
301,hypergraph_not_selfdual_2025_09_29_18_46_17_8_0,15000,200,4.7115,0.002533333333333333,0.5702569609839919
302,hypergraph_not_selfdual_2025_09_29_18_46_26_7_1,15000,100,3.0792,0.015866666666666668,0.05910690584337371
303,hypergraph_not_selfdual_2025_09_29_18_45_36_7_1,15000,100,3.1658,0.013,0.07427731947176622
304,hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,15000,200,4.6375,0.011133333333333334,0.12716988333561133
305,hypergraph_not_selfdual_2025_09_29_18_45_39_9_0,15000,200,4.79532,0.0002,7.360352098728991
306,hypergraph_not_selfdual_2025_09_29_18_46_20_9_1,15000,5,2.02712,0.0006666666666666666,0.9332120497359193
307,hypergraph_not_selfdual_2025_09_29_18_46_05_7_0,15000,20,1.8825000000000003,0.013533333333333333,0.04241594998990961
308,hypergraph_not_selfdual_2025_09_29_18_46_13_6_0,15000,5,1.63336,0.0308,0.016029133185642985
309,hypergraph_not_selfdual_2025_09_29_18_46_05_7_0,15000,200,4.47782,0.013,0.10506047971352084
310,hypergraph_not_selfdual_2025_09_29_18_46_25_7_0,15000,100,2.90394,0.9981333333333333,0.00014188401389521126
311,hypergraph_not_selfdual_2025_09_29_18_46_46_7_1,15000,5,1.4119,0.013733333333333334,0.03134606575265934
312,hypergraph_not_selfdual_2025_09_29_18_45_53_6_0,15000,200,4.6407,0.0224,0.06288973791389266
313,hypergraph_not_selfdual_2025_09_29_18_45_27_8_0,15000,200,4.86626,0.0024666666666666665,0.6049271661479668
314,hypergraph_not_selfdual_2025_09_29_18_45_21_5_0,15000,200,4.32318,0.1188,0.010494649645215934
315,hypergraph_not_selfdual_2025_09_29_18_46_03_6_0,15000,20,1.78218,0.022733333333333335,0.023793535711496085
316,hypergraph_not_selfdual_2025_09_29_18_45_41_5_0,15000,20,1.58238,0.11406666666666666,0.004011182150642319
317,hypergraph_not_selfdual_2025_09_29_18_46_55_7_0,15000,100,3.1616,0.013,0.07417877732072023
318,hypergraph_not_selfdual_2025_09_29_18_45_53_6_0,15000,5,1.5244199999999999,0.025666666666666667,0.017999299662383464
319,hypergraph_not_selfdual_2025_09_29_18_46_43_6_0,15000,200,4.6114,0.0312,0.04466505490484287
320,hypergraph_not_selfdual_2026_02_26_08_13_03_11_2,15000,200,5.923220000000001,0.0007333333333333333,2.4788575635979626
321,hypergraph_not_selfdual_2026_02_26_08_12_04_12_1,15000,20,1.6722000000000001,0.9970666666666667,8.803466927120552e-05
322,hypergraph_not_selfdual_2026_02_26_08_13_26_10_2,15000,100,3.70486,0.0015333333333333334,0.7412359555772441
323,hypergraph_not_selfdual_2026_02_26_08_12_28_12_1,15000,5,3.5633199999999996,0.0008666666666666666,1.2617371639783854
324,hypergraph_not_selfdual_2026_02_26_08_13_12_10_1,15000,20,2.50054,0.0021333333333333334,0.3594726493272467
325,hypergraph_not_selfdual_2026_02_26_08_12_20_11_1,15000,100,4.42102,0.0,inf
326,hypergraph_not_selfdual_2026_02_26_08_13_04_12_1,15000,200,6.6009,6.666666666666667e-05,30.397254593837125
327,hypergraph_not_selfdual_2026_02_26_08_12_43_10_2,15000,20,2.89762,0.0031333333333333335,0.28347056697280293
328,hypergraph_not_selfdual_2026_02_26_08_12_22_12_1,15000,20,3.8059999999999996,0.0002,5.841841647223236
329,hypergraph_not_selfdual_2026_02_26_08_12_07_10_2,15000,200,5.39922,6.666666666666667e-05,24.863498151484983
330,hypergraph_not_selfdual_2026_02_26_08_13_22_11_2,15000,5,3.01562,0.0005333333333333334,1.73546745859734
331,hypergraph_not_selfdual_2026_02_26_08_12_33_11_2,15000,200,5.92686,0.0,inf
332,hypergraph_not_selfdual_2026_02_26_08_12_52_12_1,15000,20,3.8794599999999995,6.666666666666667e-05,17.864978004000566
333,hypergraph_not_selfdual_2026_02_26_08_12_33_11_2,15000,5,3.07292,0.0012,0.7857126153893331
334,hypergraph_not_selfdual_2026_02_26_08_13_23_12_1,15000,200,6.522580000000001,6.666666666666667e-05,30.036589687568387
335,hypergraph_not_selfdual_2026_02_26_08_12_50_11_1,15000,20,3.3334799999999998,0.0002666666666666667,3.8372989470613166
336,hypergraph_not_selfdual_2026_02_26_08_13_07_10_2,15000,100,3.808700000000001,0.0006666666666666666,1.7533864466973819
337,hypergraph_not_selfdual_2026_02_26_08_12_40_12_1,15000,100,5.00778,0.0003333333333333333,4.611567065445598
338,hypergraph_not_selfdual_2026_02_26_08_13_00_10_1,15000,20,2.52066,0.0018666666666666666,0.41418681107720073
339,hypergraph_not_selfdual_2026_02_26_08_11_54_10_1,15000,5,2.00568,0.0012666666666666666,0.48582351163131293
340,hypergraph_not_selfdual_2026_02_26_08_12_01_10_2,15000,20,2.4629800000000004,0.0022,0.34333214541180757
341,hypergraph_not_selfdual_2026_02_26_08_12_21_11_2,15000,5,2.93226,0.0007333333333333333,1.2271458563814548
342,hypergraph_not_selfdual_2026_02_26_08_13_00_10_1,15000,5,2.18826,0.0015333333333333334,0.43780790425318644
343,hypergraph_not_selfdual_2026_02_26_08_12_42_10_1,15000,200,5.1936599999999995,0.0006666666666666666,2.390971473929246
344,hypergraph_not_selfdual_2026_02_26_08_12_54_10_1,15000,200,4.25292,0.9977333333333334,0.000214419327548128
345,hypergraph_not_selfdual_2026_02_26_08_13_23_12_1,15000,100,5.0839,6.666666666666667e-05,23.411444292385664
346,hypergraph_not_selfdual_2026_02_26_08_13_15_11_1,15000,200,5.91198,0.0002,9.074317125998645
347,hypergraph_not_selfdual_2026_02_26_08_13_20_10_2,15000,200,5.62328,0.0002666666666666667,6.473177107116576
348,hypergraph_not_selfdual_2026_02_26_08_12_28_12_1,15000,20,3.8596600000000003,0.0004,2.9618060074635757
349,hypergraph_not_selfdual_2026_02_26_08_12_32_11_1,15000,20,3.45002,0.0002666666666666667,3.971452690083781
350,hypergraph_not_selfdual_2026_02_26_08_12_42_10_1,15000,20,2.78822,0.0018666666666666666,0.45815141684387134
351,hypergraph_not_selfdual_2026_02_26_08_13_09_11_2,15000,5,3.02766,0.0008666666666666666,1.0720651364151406
352,hypergraph_not_selfdual_2026_02_26_08_12_31_10_2,15000,20,2.7403,0.0005333333333333334,1.5770227935861583
353,hypergraph_not_selfdual_2026_02_26_08_11_55_10_2,15000,5,2.1455800000000003,0.0015333333333333334,0.4292688634840246
354,hypergraph_not_selfdual_2026_02_26_08_12_27_11_2,15000,20,3.47694,0.00013333333333333334,8.005416471359924
355,hypergraph_not_selfdual_2026_02_26_08_13_27_11_1,15000,200,6.02238,0.0004,4.62142293964455
356,hypergraph_not_selfdual_2026_02_26_08_13_17_12_1,15000,200,6.58588,0.0004,5.053838666730802
357,hypergraph_not_selfdual_2026_02_26_08_12_56_11_1,15000,20,3.1910800000000004,0.0003333333333333333,2.938603419319966
358,hypergraph_not_selfdual_2026_02_26_08_12_19_10_2,15000,100,3.7413800000000004,0.006866666666666667,0.1667035769172486
359,hypergraph_not_selfdual_2026_02_26_08_12_12_10_1,15000,5,2.31012,0.0008666666666666666,0.817991159157681
360,hypergraph_not_selfdual_2026_02_26_08_12_28_12_1,15000,100,5.05828,6.666666666666667e-05,23.293463765079675
361,hypergraph_not_selfdual_2026_02_26_08_13_08_11_1,15000,200,5.83008,0.0024,0.7448966522898619
362,hypergraph_not_selfdual_2026_02_26_08_12_31_10_2,15000,5,2.56418,0.0008,0.9836467719461398
363,hypergraph_not_selfdual_2026_02_26_08_12_37_10_2,15000,20,2.4762,0.0002,3.8007273480962116
364,hypergraph_not_selfdual_2026_02_26_08_12_00_10_1,15000,20,2.4497999999999998,0.011266666666666666,0.06637912466969026
365,hypergraph_not_selfdual_2026_02_26_08_13_03_11_2,15000,5,2.7348,0.00046666666666666666,1.7987543635467755
366,hypergraph_not_selfdual_2026_02_26_08_12_00_10_1,15000,5,2.41116,0.0028666666666666667,0.2578576530450631
367,hypergraph_not_selfdual_2026_02_26_08_11_56_11_1,15000,200,5.85574,0.0,inf
368,hypergraph_not_selfdual_2026_02_26_08_11_56_11_1,15000,5,3.2039400000000002,0.0007333333333333333,1.340843477418373
369,hypergraph_not_selfdual_2026_02_26_08_12_49_10_2,15000,100,3.8552600000000004,0.0010666666666666667,1.1090411161558607
370,hypergraph_not_selfdual_2026_02_26_08_13_19_10_1,15000,5,2.598,0.004933333333333333,0.16127967628783735
371,hypergraph_not_selfdual_2026_02_26_08_12_46_12_1,15000,200,6.54078,0.00013333333333333334,15.05969845540664
372,hypergraph_not_selfdual_2026_02_26_08_12_10_12_1,15000,20,3.7879,0.00013333333333333334,8.721380596692569
373,hypergraph_not_selfdual_2026_02_26_08_12_27_11_2,15000,100,4.23146,0.0,inf
374,hypergraph_not_selfdual_2026_02_26_08_12_50_11_1,15000,100,4.22994,0.0006666666666666666,1.947309965695151
375,hypergraph_not_selfdual_2026_02_26_08_13_25_10_1,15000,100,3.92706,0.00046666666666666666,2.5829370743418165
376,hypergraph_not_selfdual_2026_02_26_08_12_16_12_1,15000,20,3.83436,0.0006666666666666666,1.7651993740012528
377,hypergraph_not_selfdual_2026_02_26_08_12_20_11_1,15000,20,3.1362399999999995,0.0012666666666666666,0.7596720963057859
378,hypergraph_not_selfdual_2026_02_26_08_13_16_11_2,15000,5,2.61478,0.0004,2.0065164061589895
379,hypergraph_not_selfdual_2026_02_26_08_12_06_10_1,15000,100,3.87336,0.0010666666666666667,1.11424793598187
380,hypergraph_not_selfdual_2026_02_26_08_12_46_12_1,15000,100,4.99596,0.0018,0.8513530853110012
381,hypergraph_not_selfdual_2026_02_26_08_12_40_12_1,15000,20,3.9073400000000005,0.0,inf
382,hypergraph_not_selfdual_2026_02_26_08_12_13_10_2,15000,200,5.193,0.0010666666666666667,1.4938682517385038
383,hypergraph_not_selfdual_2026_02_26_08_12_51_11_2,15000,20,3.13978,0.00046666666666666666,2.0651210236861544
384,hypergraph_not_selfdual_2026_02_26_08_13_12_10_1,15000,200,5.18618,0.0010666666666666667,1.4919063450416319
385,hypergraph_not_selfdual_2026_02_26_08_13_19_10_1,15000,200,5.41332,0.005333333333333333,0.3107840324399897
386,hypergraph_not_selfdual_2026_02_26_08_13_22_11_2,15000,20,3.2161399999999998,0.0002666666666666667,3.702224292811651
387,hypergraph_not_selfdual_2026_02_26_08_11_57_11_2,15000,200,5.94726,0.0006666666666666666,2.7379014044123897
388,hypergraph_not_selfdual_2026_02_26_08_12_16_12_1,15000,200,6.58776,0.0002,10.111574022572613
389,hypergraph_not_selfdual_2026_02_26_08_13_08_11_1,15000,100,4.26458,0.0004,3.2725314310869376
390,hypergraph_not_selfdual_2026_02_26_08_13_19_10_1,15000,100,3.6718599999999997,0.0088,0.12753809557964416
391,hypergraph_not_selfdual_2026_02_26_08_13_04_12_1,15000,5,3.62478,0.0008666666666666666,1.2834995558202944
392,hypergraph_not_selfdual_2026_02_26_08_12_21_11_2,15000,100,4.31538,0.0026,0.5089029007785154
393,hypergraph_not_selfdual_2026_02_26_08_12_16_12_1,15000,100,5.0292200000000005,0.0006,2.572607242616835
394,hypergraph_not_selfdual_2026_02_26_08_12_00_10_1,15000,200,5.25614,0.006933333333333333,0.23193663267948503
395,hypergraph_not_selfdual_2026_02_26_08_13_06_10_1,15000,5,2.7204599999999997,0.0015333333333333334,0.5442858212482169
396,hypergraph_not_selfdual_2026_02_26_08_12_15_11_2,15000,5,2.94276,0.0008,1.1288740941011248
397,hypergraph_not_selfdual_2026_02_26_08_13_10_12_1,15000,5,3.5297799999999997,0.0010666666666666667,1.0154104135608581
398,hypergraph_not_selfdual_2026_02_26_08_12_54_10_1,15000,100,2.8831599999999997,0.9979333333333333,0.00014318810293342525
399,hypergraph_not_selfdual_2026_02_26_08_12_09_11_2,15000,200,5.91066,0.0002666666666666667,6.803991442707754
400,hypergraph_not_selfdual_2026_02_26_08_13_07_10_2,15000,20,2.57608,0.0005333333333333334,1.4825153735362662
401,hypergraph_not_selfdual_2026_02_26_08_12_54_10_1,15000,20,1.50972,0.997,7.978821827112122e-05
402,hypergraph_not_selfdual_2026_02_26_08_12_15_11_2,15000,100,4.413819999999999,0.001,1.3544151586312856
403,hypergraph_not_selfdual_2026_02_26_08_13_16_11_2,15000,100,4.30816,0.0002,6.61260864711016
404,hypergraph_not_selfdual_2026_02_26_08_12_30_10_1,15000,5,2.27122,0.0011333333333333334,0.6149074436484262
405,hypergraph_not_selfdual_2026_02_26_08_12_19_10_2,15000,20,2.7482599999999997,0.0066,0.1274181156012455
406,hypergraph_not_selfdual_2026_02_26_08_11_57_11_2,15000,20,3.17518,0.0,inf
407,hypergraph_not_selfdual_2026_02_26_08_12_26_11_1,15000,200,5.97738,0.008666666666666666,0.21082612378320054
408,hypergraph_not_selfdual_2026_02_26_08_12_30_10_1,15000,200,5.5586199999999995,0.0051333333333333335,0.3315926260410792
409,hypergraph_not_selfdual_2026_02_26_08_12_42_10_1,15000,5,2.35328,0.002266666666666667,0.3183814125838455
410,hypergraph_not_selfdual_2026_02_26_08_12_07_10_2,15000,100,3.79368,0.0003333333333333333,3.4935260224769564
411,hypergraph_not_selfdual_2026_02_26_08_13_17_12_1,15000,20,3.8082400000000005,0.0005333333333333334,2.191614525214959
412,hypergraph_not_selfdual_2026_02_26_08_12_08_11_1,15000,5,2.77246,6.666666666666667e-05,12.767224540779237
413,hypergraph_not_selfdual_2026_02_26_08_12_46_12_1,15000,20,3.81888,0.0005333333333333334,2.197737768116742
414,hypergraph_not_selfdual_2026_02_26_08_12_31_10_2,15000,100,3.85316,6.666666666666667e-05,17.743866065353124
415,hypergraph_not_selfdual_2026_02_26_08_12_12_10_1,15000,20,2.7706,0.0007333333333333333,1.1594914194820578
416,hypergraph_not_selfdual_2026_02_26_08_13_27_11_1,15000,20,3.2719,0.0,inf
417,hypergraph_not_selfdual_2026_02_26_08_12_08_11_1,15000,200,5.70868,0.0,inf
418,hypergraph_not_selfdual_2026_02_26_08_12_55_10_2,15000,100,3.82402,0.001,1.1734304196612477
419,hypergraph_not_selfdual_2026_02_26_08_12_06_10_1,15000,20,2.4116999999999997,0.0021333333333333334,0.34670118789642274
420,hypergraph_not_selfdual_2026_02_26_08_12_03_11_2,15000,20,3.15196,0.0002666666666666667,3.6283441896094737
421,hypergraph_not_selfdual_2026_02_26_08_13_13_10_2,15000,200,5.02334,0.0004,3.8547847710762277
422,hypergraph_not_selfdual_2026_02_26_08_13_21_11_1,15000,20,3.3619399999999997,6.666666666666667e-05,15.481789772486291
423,hypergraph_not_selfdual_2026_02_26_08_12_32_11_1,15000,200,5.746080000000001,0.00013333333333333334,13.22995607567339
424,hypergraph_not_selfdual_2026_02_26_08_12_38_11_1,15000,5,3.1436199999999994,0.0002,4.825152453768763
425,hypergraph_not_selfdual_2026_02_26_08_12_06_10_1,15000,5,2.35992,0.0016,0.4524640266003626
426,hypergraph_not_selfdual_2026_02_26_08_12_02_11_1,15000,20,3.1894799999999996,0.00013333333333333334,7.343559488249165
